Gen,No.,Pokémon,Biome,Excluded,Time,Weather,Context,Preset,Requirements,Bucket,Weight,Lv. Min,Lv. Max,canSeeSky,Hitbox W,Hitbox H,Hitbox Fixed
8,838,Carkol,Cave,,any,any,grounded,"Natural, Wild",near Coal Ore,common,10,18,33,,1,1.5,FALSE
8,838,Carkol,Mountain,,any,any,grounded,"Natural, Wild",near Coal Ore,common,10,18,33,,1,1.5,FALSE
8,838,Carkol,Cave,,any,any,grounded,"Natural, Wild",,uncommon,7.5,19,33,,1,1.5,FALSE
8,838,Carkol,Mountain,,any,any,grounded,"Natural, Wild",,uncommon,7.5,19,33,,1,1.5,FALSE
8,839,Coalossal,Cave,,any,any,grounded,"Natural, Wild",near Coal Ore,rare,8,36,65,,1.1,2.5,FALSE
8,839,Coalossal,Mountain,,any,any,grounded,"Natural, Wild",near Coal Ore,rare,8,36,65,,1.1,2.5,FALSE
8,839,Coalossal,Cave,,any,any,grounded,"Natural, Wild",,ultra-rare,1.5,35,47,,1.1,2.5,FALSE
8,839,Coalossal,Mountain,,any,any,grounded,"Natural, Wild",,ultra-rare,1.5,35,47,,1.1,2.5,FALSE
8,840,Applin,Forest,,any,any,grounded,Natural,,uncommon,6.5,12,25,TRUE,0.3,0.5,FALSE
8,841,Flapple,Forest,,any,any,grounded,Natural,,rare,1.5,37,52,TRUE,0.8,1.5,FALSE
8,842,Appletun,Forest,,any,any,grounded,Natural,,rare,1.5,36,50,TRUE,1,1,FALSE
8,843,Silicobra,Desert,,any,any,grounded,"Natural, Wild",light ≥8,common,9,7,32,,0.85,1,FALSE
8,844,Sandaconda,Desert,,any,any,grounded,"Natural, Wild",light ≥8,common,1,36,51,,2,1.5,FALSE
8,845,Cramorant,Coast,Freezing,any,any,grounded,,light ≥8; ×0.25 night,uncommon,10,23,48,,0.6,1.7,FALSE
8,845,Cramorant,Island,Freezing,any,any,grounded,,light ≥8; ×0.25 night,uncommon,10,23,48,,0.6,1.7,FALSE
8,845,Cramorant,Sky,Freezing,any,any,grounded,,light ≥8; ×0.25 night,uncommon,10,23,48,,0.6,1.7,FALSE
8,845,Cramorant,Coast,Freezing,day,any,surface,Water,light ≥8,uncommon,10,23,48,,0.6,1.7,FALSE
8,845,Cramorant,Island,Freezing,day,any,surface,Water,light ≥8,uncommon,10,23,48,,0.6,1.7,FALSE
8,845,Cramorant,Sky,Freezing,day,any,surface,Water,light ≥8,uncommon,10,23,48,,0.6,1.7,FALSE
8,845,Cramorant,Coast,Freezing,day,any,fishing,,light ≥8,uncommon,6,23,48,,0.6,1.7,FALSE
8,845,Cramorant,Ocean,Freezing,day,any,fishing,,light ≥8,uncommon,6,23,48,,0.6,1.7,FALSE
8,845,Cramorant,Coast,Freezing,day,any,fishing,,light ≥8; fishing: lure 1; ×3,common,2,23,48,,0.6,1.7,FALSE
8,845,Cramorant,Ocean,Freezing,day,any,fishing,,light ≥8; fishing: lure 1; ×3,common,2,23,48,,0.6,1.7,FALSE
8,845,Cramorant,Aether,,any,any,grounded,,near Water; light ≥8,uncommon,10,23,48,,0.6,1.7,FALSE
8,845,Cramorant,Aether,,any,any,surface,Water,light ≥8,uncommon,10,23,48,,0.6,1.7,FALSE
8,845,Cramorant,Aether,,any,any,fishing,,light ≥8,uncommon,6,23,48,,0.6,1.7,FALSE
8,845,Cramorant,Aether,,any,any,fishing,,light ≥8; fishing: lure 1; ×3,common,2,23,48,,0.6,1.7,FALSE
8,846,Arrokuda,Ocean,Freezing,any,any,submerged,Water,,common,5.4,3,28,TRUE,0.7,0.5,FALSE
8,846,Arrokuda,Swamp,Freezing,any,any,submerged,Water,,common,5.4,3,28,TRUE,0.7,0.5,FALSE
8,846,Arrokuda,Aether,Freezing,any,any,fishing,,×0.6,common,9,3,28,TRUE,0.7,0.5,FALSE
8,846,Arrokuda,Coast,Freezing,any,any,fishing,,×0.6,common,9,3,28,TRUE,0.7,0.5,FALSE
8,846,Arrokuda,Ocean,Freezing,any,any,fishing,,×0.6,common,9,3,28,TRUE,0.7,0.5,FALSE
8,846,Arrokuda,Swamp,Freezing,any,any,fishing,,×0.6,common,9,3,28,TRUE,0.7,0.5,FALSE
8,846,Arrokuda,Ocean,Freezing,any,any,submerged,Water,light ≥8,common,5.4,3,28,FALSE,0.7,0.5,FALSE
8,846,Arrokuda,Swamp,Freezing,any,any,submerged,Water,light ≥8,common,5.4,3,28,FALSE,0.7,0.5,FALSE
8,846,Arrokuda,Aether,Freezing,any,any,fishing,,light ≥8; ×0.6,common,9,3,28,FALSE,0.7,0.5,FALSE
8,846,Arrokuda,Coast,Freezing,any,any,fishing,,light ≥8; ×0.6,common,9,3,28,FALSE,0.7,0.5,FALSE
8,846,Arrokuda,Ocean,Freezing,any,any,fishing,,light ≥8; ×0.6,common,9,3,28,FALSE,0.7,0.5,FALSE
8,846,Arrokuda,Swamp,Freezing,any,any,fishing,,light ≥8; ×0.6,common,9,3,28,FALSE,0.7,0.5,FALSE
8,847,Barraskewda,Ocean,Freezing,any,any,submerged,Water,,common,0.6,26,49,TRUE,0.6,0.5,FALSE
8,847,Barraskewda,Swamp,Freezing,any,any,submerged,Water,,common,0.6,26,49,TRUE,0.6,0.5,FALSE
8,847,Barraskewda,Aether,Freezing,any,any,fishing,,×0.6,common,1,26,49,TRUE,0.6,0.5,FALSE
8,847,Barraskewda,Coast,Freezing,any,any,fishing,,×0.6,common,1,26,49,TRUE,0.6,0.5,FALSE
8,847,Barraskewda,Ocean,Freezing,any,any,fishing,,×0.6,common,1,26,49,TRUE,0.6,0.5,FALSE
8,847,Barraskewda,Swamp,Freezing,any,any,fishing,,×0.6,common,1,26,49,TRUE,0.6,0.5,FALSE
8,847,Barraskewda,Ocean,Freezing,any,any,submerged,Water,light ≥8,common,0.6,26,49,FALSE,0.6,0.5,FALSE
8,847,Barraskewda,Swamp,Freezing,any,any,submerged,Water,light ≥8,common,0.6,26,49,FALSE,0.6,0.5,FALSE
8,847,Barraskewda,Aether,Freezing,any,any,fishing,,light ≥8; ×0.6,common,1,26,49,FALSE,0.6,0.5,FALSE
8,847,Barraskewda,Coast,Freezing,any,any,fishing,,light ≥8; ×0.6,common,1,26,49,FALSE,0.6,0.5,FALSE
8,847,Barraskewda,Ocean,Freezing,any,any,fishing,,light ≥8; ×0.6,common,1,26,49,FALSE,0.6,0.5,FALSE
8,847,Barraskewda,Swamp,Freezing,any,any,fishing,,light ≥8; ×0.6,common,1,26,49,FALSE,0.6,0.5,FALSE
8,848,Toxel,Swamp,,any,any,grounded,Natural,light ≤7,uncommon,1.68,1,24,,0.7,0.9,FALSE
8,848,Toxel,Overworld,,any,any,grounded,"Natural, Urban",light ≥8; ×1.5 night,common,1.8,1,24,,0.7,0.9,FALSE
8,849,Toxtricity Amped,Swamp,,any,any,grounded,Natural,light ≤7,uncommon,0.32,30,50,,1.15,2.75,FALSE
8,849,Toxtricity Amped,Overworld,,any,any,grounded,"Natural, Urban",light ≥8; ×1.5 night,common,0.2,30,50,,1.15,2.75,FALSE
8,850,Sizzlipede,Badlands,,any,any,grounded,"Natural, Wild",light ≥8,common,5.4,6,31,,1,0.2,FALSE
8,850,Sizzlipede,Volcanic,,any,any,grounded,"Natural, Wild",light ≥8,common,5.4,6,31,,1,0.2,FALSE
8,850,Sizzlipede,Nether Basalt,,any,any,grounded,"Natural, Wild",,common,5.4,6,31,,1,0.2,FALSE
8,850,Sizzlipede,Nether Wasteland,,any,any,grounded,"Natural, Wild",,common,9,6,31,,1,0.2,FALSE
8,851,Centiskorch,Badlands,,any,any,grounded,"Natural, Wild",light ≥8,common,0.6,28,53,,1.9,2.4,FALSE
8,851,Centiskorch,Volcanic,,any,any,grounded,"Natural, Wild",light ≥8,common,0.6,28,53,,1.9,2.4,FALSE
8,851,Centiskorch,Nether Basalt,,any,any,grounded,"Natural, Wild",,common,0.6,28,53,,1.9,2.4,FALSE
8,851,Centiskorch,Nether Wasteland,,any,any,grounded,"Natural, Wild",,common,1,28,53,,1.9,2.4,FALSE
8,852,Clobbopus,Coast,Freezing,any,any,fishing,,,uncommon,5.04,6,31,TRUE,0.9,1.2,FALSE
8,852,Clobbopus,Ocean,Freezing,any,any,fishing,,,uncommon,5.04,6,31,TRUE,0.9,1.2,FALSE
8,852,Clobbopus,Tropical Island,Freezing,any,any,fishing,,,uncommon,5.04,6,31,TRUE,0.9,1.2,FALSE
8,852,Clobbopus,Coast,Freezing,any,any,fishing,,fishing: lure 1; ×3,common,1.8,6,31,TRUE,0.9,1.2,FALSE
8,852,Clobbopus,Ocean,Freezing,any,any,fishing,,fishing: lure 1; ×3,common,1.8,6,31,TRUE,0.9,1.2,FALSE
8,852,Clobbopus,Tropical Island,Freezing,any,any,fishing,,fishing: lure 1; ×3,common,1.8,6,31,TRUE,0.9,1.2,FALSE
8,852,Clobbopus,Coast,Freezing,any,any,fishing,,light ≥8,uncommon,5.04,6,31,FALSE,0.9,1.2,FALSE
8,852,Clobbopus,Ocean,Freezing,any,any,fishing,,light ≥8,uncommon,5.04,6,31,FALSE,0.9,1.2,FALSE
8,852,Clobbopus,Tropical Island,Freezing,any,any,fishing,,light ≥8,uncommon,5.04,6,31,FALSE,0.9,1.2,FALSE
8,852,Clobbopus,Coast,Freezing,any,any,fishing,,light ≥8; fishing: lure 1; ×3,common,1.8,6,31,FALSE,0.9,1.2,FALSE
8,852,Clobbopus,Ocean,Freezing,any,any,fishing,,light ≥8; fishing: lure 1; ×3,common,1.8,6,31,FALSE,0.9,1.2,FALSE
8,852,Clobbopus,Tropical Island,Freezing,any,any,fishing,,light ≥8; fishing: lure 1; ×3,common,1.8,6,31,FALSE,0.9,1.2,FALSE
8,852,Clobbopus,Coast,,any,any,grounded,"Natural, Wild",light ≥8,uncommon,1.68,6,31,,0.9,1.2,FALSE
8,852,Clobbopus,Ocean,Frozen Ocean,any,any,seafloor,Water,,uncommon,5.04,6,31,TRUE,0.9,1.2,FALSE
8,852,Clobbopus,Overworld,,any,any,seafloor,Water,Y -60..13; at: Shipwreck Coves/submerged Shipwreck Cove,uncommon,5.04,6,31,FALSE,0.9,1.2,FALSE
8,852,Clobbopus,Overworld,,any,any,fishing,,Y -60..13; at: Shipwreck Coves/submerged Shipwreck Cove,uncommon,5.04,6,31,FALSE,0.9,1.2,FALSE
8,852,Clobbopus,Overworld,,any,any,fishing,,Y -60..13; fishing: lure 1; at: Shipwreck Coves/submerged Shipwreck Cove; ×3,common,1.8,6,31,FALSE,0.9,1.2,FALSE
8,853,Grapploct,Coast,Freezing,any,any,fishing,,,uncommon,0.96,35,48,TRUE,1.2,2.25,FALSE
8,853,Grapploct,Ocean,Freezing,any,any,fishing,,,uncommon,0.96,35,48,TRUE,1.2,2.25,FALSE
8,853,Grapploct,Tropical Island,Freezing,any,any,fishing,,,uncommon,0.96,35,48,TRUE,1.2,2.25,FALSE
8,853,Grapploct,Coast,Freezing,any,any,fishing,,fishing: lure 1; ×3,common,0.2,35,48,TRUE,1.2,2.25,FALSE
8,853,Grapploct,Ocean,Freezing,any,any,fishing,,fishing: lure 1; ×3,common,0.2,35,48,TRUE,1.2,2.25,FALSE
8,853,Grapploct,Tropical Island,Freezing,any,any,fishing,,fishing: lure 1; ×3,common,0.2,35,48,TRUE,1.2,2.25,FALSE
8,853,Grapploct,Coast,Freezing,any,any,fishing,,light ≥8,uncommon,0.96,35,48,FALSE,1.2,2.25,FALSE
8,853,Grapploct,Ocean,Freezing,any,any,fishing,,light ≥8,uncommon,0.96,35,48,FALSE,1.2,2.25,FALSE
8,853,Grapploct,Tropical Island,Freezing,any,any,fishing,,light ≥8,uncommon,0.96,35,48,FALSE,1.2,2.25,FALSE
8,853,Grapploct,Coast,Freezing,any,any,fishing,,light ≥8; fishing: lure 1; ×3,common,0.2,35,48,FALSE,1.2,2.25,FALSE
8,853,Grapploct,Ocean,Freezing,any,any,fishing,,light ≥8; fishing: lure 1; ×3,common,0.2,35,48,FALSE,1.2,2.25,FALSE
8,853,Grapploct,Tropical Island,Freezing,any,any,fishing,,light ≥8; fishing: lure 1; ×3,common,0.2,35,48,FALSE,1.2,2.25,FALSE
8,853,Grapploct,Coast,,any,any,grounded,"Natural, Wild",light ≥8,uncommon,0.32,35,48,,1.2,2.25,FALSE
8,853,Grapploct,Ocean,Frozen Ocean,any,any,seafloor,Water,,uncommon,0.96,35,48,TRUE,1.2,2.25,FALSE
8,853,Grapploct,Overworld,,any,any,seafloor,Water,Y -60..13; at: Shipwreck Coves/submerged Shipwreck Cove,uncommon,0.96,35,48,FALSE,1.2,2.25,FALSE
8,853,Grapploct,Overworld,,any,any,fishing,,Y -60..13; at: Shipwreck Coves/submerged Shipwreck Cove,uncommon,0.96,35,48,FALSE,1.2,2.25,FALSE
8,853,Grapploct,Overworld,,any,any,fishing,,Y -60..13; fishing: lure 1; at: Shipwreck Coves/submerged Shipwreck Cove; ×3,common,0.2,35,48,FALSE,1.2,2.25,FALSE
8,854,Sinistea (Phony),Floral,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,9.108,6,31,FALSE,0.65,0.6,FALSE
8,854,Sinistea (Phony),Magical,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,9.108,6,31,FALSE,0.65,0.6,FALSE
8,854,Sinistea (Phony),Mountain,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,9.108,6,31,FALSE,0.65,0.6,FALSE
8,854,Sinistea (Phony),Plains,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,9.108,6,31,FALSE,0.65,0.6,FALSE
8,854,Sinistea (Phony),Snowy,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,9.108,6,31,FALSE,0.65,0.6,FALSE
8,854,Sinistea (Phony),Spooky,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,9.108,6,31,FALSE,0.65,0.6,FALSE
8,854,Sinistea (Phony),Taiga,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,9.108,6,31,FALSE,0.65,0.6,FALSE
8,854,Sinistea (Phony),Tundra,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,9.108,6,31,FALSE,0.65,0.6,FALSE
8,854,Sinistea (Antique),Floral,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,0.092,6,31,FALSE,0.65,0.6,FALSE
8,854,Sinistea (Antique),Magical,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,0.092,6,31,FALSE,0.65,0.6,FALSE
8,854,Sinistea (Antique),Mountain,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,0.092,6,31,FALSE,0.65,0.6,FALSE
8,854,Sinistea (Antique),Plains,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,0.092,6,31,FALSE,0.65,0.6,FALSE
8,854,Sinistea (Antique),Snowy,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,0.092,6,31,FALSE,0.65,0.6,FALSE
8,854,Sinistea (Antique),Spooky,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,0.092,6,31,FALSE,0.65,0.6,FALSE
8,854,Sinistea (Antique),Taiga,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,0.092,6,31,FALSE,0.65,0.6,FALSE
8,854,Sinistea (Antique),Tundra,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,0.092,6,31,FALSE,0.65,0.6,FALSE
8,854,Sinistea (Phony),Floral,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62; at: Village,uncommon,9.108,6,31,,0.65,0.6,FALSE
8,854,Sinistea (Phony),Magical,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62; at: Village,uncommon,9.108,6,31,,0.65,0.6,FALSE
8,854,Sinistea (Phony),Mountain,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62; at: Village,uncommon,9.108,6,31,,0.65,0.6,FALSE
8,854,Sinistea (Phony),Plains,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62; at: Village,uncommon,9.108,6,31,,0.65,0.6,FALSE
8,854,Sinistea (Phony),Snowy,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62; at: Village,uncommon,9.108,6,31,,0.65,0.6,FALSE
8,854,Sinistea (Phony),Spooky,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62; at: Village,uncommon,9.108,6,31,,0.65,0.6,FALSE
8,854,Sinistea (Phony),Taiga,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62; at: Village,uncommon,9.108,6,31,,0.65,0.6,FALSE
8,854,Sinistea (Phony),Tundra,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62; at: Village,uncommon,9.108,6,31,,0.65,0.6,FALSE
8,854,Sinistea (Antique),Floral,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62,uncommon,0.092,6,31,,0.65,0.6,FALSE
8,854,Sinistea (Antique),Magical,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62,uncommon,0.092,6,31,,0.65,0.6,FALSE
8,854,Sinistea (Antique),Mountain,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62,uncommon,0.092,6,31,,0.65,0.6,FALSE
8,854,Sinistea (Antique),Plains,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62,uncommon,0.092,6,31,,0.65,0.6,FALSE
8,854,Sinistea (Antique),Snowy,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62,uncommon,0.092,6,31,,0.65,0.6,FALSE
8,854,Sinistea (Antique),Spooky,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62,uncommon,0.092,6,31,,0.65,0.6,FALSE
8,854,Sinistea (Antique),Taiga,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62,uncommon,0.092,6,31,,0.65,0.6,FALSE
8,854,Sinistea (Antique),Tundra,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62,uncommon,0.092,6,31,,0.65,0.6,FALSE
8,854,Sinistea (Phony),Overworld,,any,any,grounded,Mansion,,common,9.405,6,31,FALSE,0.65,0.6,FALSE
8,854,Sinistea (Antique),Overworld,,any,any,grounded,Mansion,,common,0.095,6,31,FALSE,0.65,0.6,FALSE
8,855,Polteageist (Phony),Floral,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,0.792,26,51,FALSE,1.1,1.5,FALSE
8,855,Polteageist (Phony),Magical,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,0.792,26,51,FALSE,1.1,1.5,FALSE
8,855,Polteageist (Phony),Mountain,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,0.792,26,51,FALSE,1.1,1.5,FALSE
8,855,Polteageist (Phony),Plains,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,0.792,26,51,FALSE,1.1,1.5,FALSE
8,855,Polteageist (Phony),Snowy,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,0.792,26,51,FALSE,1.1,1.5,FALSE
8,855,Polteageist (Phony),Spooky,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,0.792,26,51,FALSE,1.1,1.5,FALSE
8,855,Polteageist (Phony),Taiga,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,0.792,26,51,FALSE,1.1,1.5,FALSE
8,855,Polteageist (Phony),Tundra,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,0.792,26,51,FALSE,1.1,1.5,FALSE
8,855,Polteageist (Antique),Floral,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,0.008,26,51,FALSE,1.1,1.5,FALSE
8,855,Polteageist (Antique),Magical,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,0.008,26,51,FALSE,1.1,1.5,FALSE
8,855,Polteageist (Antique),Mountain,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,0.008,26,51,FALSE,1.1,1.5,FALSE
8,855,Polteageist (Antique),Plains,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,0.008,26,51,FALSE,1.1,1.5,FALSE
8,855,Polteageist (Antique),Snowy,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,0.008,26,51,FALSE,1.1,1.5,FALSE
8,855,Polteageist (Antique),Spooky,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,0.008,26,51,FALSE,1.1,1.5,FALSE
8,855,Polteageist (Antique),Taiga,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,0.008,26,51,FALSE,1.1,1.5,FALSE
8,855,Polteageist (Antique),Tundra,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",day,any,grounded,,Y ≥62,uncommon,0.008,26,51,FALSE,1.1,1.5,FALSE
8,855,Polteageist (Phony),Floral,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62,uncommon,0.792,26,51,,1.1,1.5,FALSE
8,855,Polteageist (Phony),Magical,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62,uncommon,0.792,26,51,,1.1,1.5,FALSE
8,855,Polteageist (Phony),Mountain,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62,uncommon,0.792,26,51,,1.1,1.5,FALSE
8,855,Polteageist (Phony),Plains,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62,uncommon,0.792,26,51,,1.1,1.5,FALSE
8,855,Polteageist (Phony),Snowy,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62,uncommon,0.792,26,51,,1.1,1.5,FALSE
8,855,Polteageist (Phony),Spooky,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62,uncommon,0.792,26,51,,1.1,1.5,FALSE
8,855,Polteageist (Phony),Taiga,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62,uncommon,0.792,26,51,,1.1,1.5,FALSE
8,855,Polteageist (Phony),Tundra,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62,uncommon,0.792,26,51,,1.1,1.5,FALSE
8,855,Polteageist (Antique),Floral,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62; at: Village,uncommon,0.008,26,51,,1.1,1.5,FALSE
8,855,Polteageist (Antique),Magical,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62; at: Village,uncommon,0.008,26,51,,1.1,1.5,FALSE
8,855,Polteageist (Antique),Mountain,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62; at: Village,uncommon,0.008,26,51,,1.1,1.5,FALSE
8,855,Polteageist (Antique),Plains,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62; at: Village,uncommon,0.008,26,51,,1.1,1.5,FALSE
8,855,Polteageist (Antique),Snowy,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62; at: Village,uncommon,0.008,26,51,,1.1,1.5,FALSE
8,855,Polteageist (Antique),Spooky,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62; at: Village,uncommon,0.008,26,51,,1.1,1.5,FALSE
8,855,Polteageist (Antique),Taiga,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62; at: Village,uncommon,0.008,26,51,,1.1,1.5,FALSE
8,855,Polteageist (Antique),Tundra,"Arid, Bamboo, Cherry Blossom, Island, Jungle, Ocean, Swamp, Thermal, Volcanic",night,any,grounded,,Y ≥62; at: Village,uncommon,0.008,26,51,,1.1,1.5,FALSE
8,855,Polteageist (Phony),Overworld,,any,any,grounded,Mansion,,common,0.495,26,51,FALSE,1.1,1.5,FALSE
